EPC,AntID,RSSI,Timestamp
ABCF0007,1,75,2025-03-29 14:35:50.930
ABCF0001,2,79,2025-03-29 14:35:50.935
ABCF0001,3,88,2025-03-29 14:35:50.937
ABCF0007,3,82,2025-03-29 14:35:50.940
ABCF0001,4,86,2025-03-29 14:35:50.942
ABCF0001,1,82,2025-03-29 14:35:50.943
ABCF0001,2,83,2025-03-29 14:35:50.944
ABCF0007,3,82,2025-03-29 14:35:51.371
ABCF0001,3,89,2025-03-29 14:35:51.373
ABCF0001,1,92,2025-03-29 14:35:51.374
ABCF0007,2,74,2025-03-29 14:35:51.376
ABCF0001,2,82,2025-03-29 14:35:51.378
ABCF0001,3,85,2025-03-29 14:35:51.380
ABCF0007,3,78,2025-03-29 14:35:51.381
ABCF0001,4,88,2025-03-29 14:35:51.816
ABCF0005,4,80,2025-03-29 14:35:51.817
ABCF0007,4,78,2025-03-29 14:35:51.819
ABCF0007,1,76,2025-03-29 14:35:51.820
ABCF0005,1,77,2025-03-29 14:35:51.822
ABCF0001,1,91,2025-03-29 14:35:51.824
ABCF0001,2,83,2025-03-29 14:35:51.825
ABCF0007,3,79,2025-03-29 14:35:52.258
ABCF0001,3,89,2025-03-29 14:35:52.259
ABCF0007,1,77,2025-03-29 14:35:52.262
ABCF0005,2,78,2025-03-29 14:35:52.263
ABCF0001,2,77,2025-03-29 14:35:52.266
ABCF0007,3,80,2025-03-29 14:35:52.268
ABCF0001,3,89,2025-03-29 14:35:52.271
ABCF0007,4,73,2025-03-29 14:35:52.684
ABCF0005,4,78,2025-03-29 14:35:52.685
ABCF0001,4,91,2025-03-29 14:35:52.688
ABCF0007,1,75,2025-03-29 14:35:52.700
ABCF0001,1,84,2025-03-29 14:35:52.733
ABCF0001,1,77,2025-03-29 14:35:52.734
ABCF0007,1,76,2025-03-29 14:35:52.738
ABCF0001,2,84,2025-03-29 14:35:53.164
ABCF0007,3,79,2025-03-29 14:35:53.168
ABCF0001,3,87,2025-03-29 14:35:53.170
ABCF0001,4,90,2025-03-29 14:35:53.176
ABCF0007,1,75,2025-03-29 14:35:53.177
ABCF0007,1,76,2025-03-29 14:35:53.179
ABCF0001,2,84,2025-03-29 14:35:53.183
ABCF0001,3,87,2025-03-29 14:35:53.610
ABCF0007,3,82,2025-03-29 14:35:53.614
ABCF0001,4,88,2025-03-29 14:35:53.615
ABCF0007,1,76,2025-03-29 14:35:53.618
ABCF0001,1,79,2025-03-29 14:35:53.622
ABCF0007,1,75,2025-03-29 14:35:53.626
ABCF0001,1,82,2025-03-29 14:35:53.631
ABCF0001,2,80,2025-03-29 14:35:54.052
ABCF0007,2,73,2025-03-29 14:35:54.054
ABCF0007,3,81,2025-03-29 14:35:54.057
ABCF0001,3,89,2025-03-29 14:35:54.060
ABCF0001,4,87,2025-03-29 14:35:54.062
ABCF0007,1,75,2025-03-29 14:35:54.064
ABCF0001,1,80,2025-03-29 14:35:54.066
ABCF0007,1,79,2025-03-29 14:35:54.495
ABCF0001,1,90,2025-03-29 14:35:54.498
ABCF0001,2,84,2025-03-29 14:35:54.501
ABCF0001,3,85,2025-03-29 14:35:54.506
ABCF0007,3,79,2025-03-29 14:35:54.509
ABCF0001,4,87,2025-03-29 14:35:54.510
ABCF0007,4,79,2025-03-29 14:35:54.512
ABCF0005,4,82,2025-03-29 14:35:54.920
ABCF0001,1,85,2025-03-29 14:35:54.924
ABCF0007,1,76,2025-03-29 14:35:54.927
ABCF0007,1,74,2025-03-29 14:35:54.929
ABCF0001,1,83,2025-03-29 14:35:54.933
ABCF0001,2,82,2025-03-29 14:35:54.934
ABCF0007,2,74,2025-03-29 14:35:54.936
ABCF0001,3,89,2025-03-29 14:35:55.383
ABCF0007,3,80,2025-03-29 14:35:55.385
ABCF0007,1,75,2025-03-29 14:35:55.387
ABCF0001,2,84,2025-03-29 14:35:55.390
ABCF0001,3,87,2025-03-29 14:35:55.393
ABCF0007,3,78,2025-03-29 14:35:55.395
ABCF0001,4,87,2025-03-29 14:35:55.397
ABCF0005,4,81,2025-03-29 14:35:55.827
ABCF0007,4,78,2025-03-29 14:35:55.829
ABCF0001,1,88,2025-03-29 14:35:55.831
ABCF0007,1,77,2025-03-29 14:35:55.834
