EPC,AntID,RSSI,Timestamp
ABCF0007,1,92,2025-03-29 14:34:18.060
ABCF0005,1,84,2025-03-29 14:34:18.064
ABCF0001,1,92,2025-03-29 14:34:18.066
ABCF0007,2,94,2025-03-29 14:34:18.068
ABCF0001,2,96,2025-03-29 14:34:18.070
ABCF0005,2,96,2025-03-29 14:34:18.071
ABCF0005,3,82,2025-03-29 14:34:18.073
ABCF0007,3,86,2025-03-29 14:34:18.462
ABCF0001,4,95,2025-03-29 14:34:18.463
ABCF0007,4,86,2025-03-29 14:34:18.465
ABCF0005,4,93,2025-03-29 14:34:18.466
ABCF0005,1,84,2025-03-29 14:34:18.469
ABCF0001,1,92,2025-03-29 14:34:18.471
ABCF0007,1,91,2025-03-29 14:34:18.472
ABCF0007,1,89,2025-03-29 14:34:18.885
ABCF0001,1,94,2025-03-29 14:34:18.886
ABCF0005,1,86,2025-03-29 14:34:18.888
ABCF0001,2,94,2025-03-29 14:34:18.889
ABCF0007,2,91,2025-03-29 14:34:18.891
ABCF0005,2,96,2025-03-29 14:34:18.892
ABCF0005,1,86,2025-03-29 14:34:18.894
ABCF0007,1,86,2025-03-29 14:34:19.288
ABCF0001,1,90,2025-03-29 14:34:19.289
ABCF0007,2,96,2025-03-29 14:34:19.292
ABCF0005,2,95,2025-03-29 14:34:19.294
ABCF0001,2,96,2025-03-29 14:34:19.296
ABCF0001,1,89,2025-03-29 14:34:19.298
ABCF0007,1,87,2025-03-29 14:34:19.310
ABCF0005,1,86,2025-03-29 14:34:19.709
ABCF0007,2,92,2025-03-29 14:34:19.716
ABCF0005,2,97,2025-03-29 14:34:19.723
ABCF0001,2,96,2025-03-29 14:34:19.728
ABCF0005,3,82,2025-03-29 14:34:19.730
ABCF0007,3,86,2025-03-29 14:34:19.733
ABCF0001,4,95,2025-03-29 14:34:19.736
ABCF0007,4,87,2025-03-29 14:34:20.116
ABCF0005,4,93,2025-03-29 14:34:20.122
ABCF0005,1,86,2025-03-29 14:34:20.125
ABCF0007,1,87,2025-03-29 14:34:20.129
ABCF0001,1,90,2025-03-29 14:34:20.133
ABCF0007,1,95,2025-03-29 14:34:20.137
ABCF0001,1,94,2025-03-29 14:34:20.139
ABCF0007,2,92,2025-03-29 14:34:20.540
ABCF0005,2,96,2025-03-29 14:34:20.543
ABCF0001,2,96,2025-03-29 14:34:20.544
ABCF0007,1,94,2025-03-29 14:34:20.547
ABCF0005,1,88,2025-03-29 14:34:20.549
ABCF0001,1,93,2025-03-29 14:34:20.557
ABCF0007,2,90,2025-03-29 14:34:20.585
ABCF0001,2,93,2025-03-29 14:34:20.940
ABCF0005,2,96,2025-03-29 14:34:20.942
ABCF0007,3,86,2025-03-29 14:34:20.944
ABCF0005,3,81,2025-03-29 14:34:20.946
ABCF0007,1,87,2025-03-29 14:34:20.948
ABCF0001,1,93,2025-03-29 14:34:20.951
ABCF0005,1,85,2025-03-29 14:34:20.953
ABCF0007,2,94,2025-03-29 14:34:21.364
ABCF0005,2,97,2025-03-29 14:34:21.365
ABCF0001,2,95,2025-03-29 14:34:21.368
ABCF0001,3,79,2025-03-29 14:34:21.373
ABCF0007,3,85,2025-03-29 14:34:21.374
ABCF0007,1,92,2025-03-29 14:34:21.376
ABCF0005,1,83,2025-03-29 14:34:21.378
