EPC,AntID,RSSI,Timestamp
ABCF0007,2,79,2025-03-29 14:23:25.153
ABCF0005,3,79,2025-03-29 14:23:25.157
ABCF0005,2,79,2025-03-29 14:23:25.158
ABCF0001,2,79,2025-03-29 14:23:25.160
ABCF0007,2,81,2025-03-29 14:23:25.162
ABCF0005,3,81,2025-03-29 14:23:25.163
ABCF0007,3,77,2025-03-29 14:23:25.164
ABCF0007,2,74,2025-03-29 14:23:25.753
ABCF0005,3,80,2025-03-29 14:23:25.754
ABCF0001,4,75,2025-03-29 14:23:25.755
ABCF0007,2,79,2025-03-29 14:23:25.757
ABCF0007,1,74,2025-03-29 14:23:25.760
ABCF0007,2,81,2025-03-29 14:23:25.761
ABCF0001,2,80,2025-03-29 14:23:25.762
ABCF0005,2,79,2025-03-29 14:23:26.236
ABCF0007,2,80,2025-03-29 14:23:26.236
ABCF0001,2,81,2025-03-29 14:23:26.238
ABCF0007,3,77,2025-03-29 14:23:26.239
ABCF0005,3,83,2025-03-29 14:23:26.240
ABCF0001,2,81,2025-03-29 14:23:26.242
ABCF0007,2,80,2025-03-29 14:23:26.243
ABCF0005,3,81,2025-03-29 14:23:26.757
ABCF0005,2,80,2025-03-29 14:23:26.759
ABCF0001,2,81,2025-03-29 14:23:26.763
ABCF0007,2,79,2025-03-29 14:23:26.765
ABCF0007,3,72,2025-03-29 14:23:26.768
ABCF0005,3,79,2025-03-29 14:23:26.771
ABCF0007,1,74,2025-03-29 14:23:26.773
ABCF0007,2,81,2025-03-29 14:23:27.219
ABCF0001,2,79,2025-03-29 14:23:27.226
ABCF0007,3,79,2025-03-29 14:23:27.229
ABCF0007,1,75,2025-03-29 14:23:27.233
ABCF0001,2,81,2025-03-29 14:23:27.236
ABCF0005,2,80,2025-03-29 14:23:27.238
ABCF0007,2,80,2025-03-29 14:23:27.240
ABCF0007,2,78,2025-03-29 14:23:27.723
ABCF0005,2,79,2025-03-29 14:23:27.725
ABCF0005,3,81,2025-03-29 14:23:27.730
ABCF0007,3,75,2025-03-29 14:23:27.733
ABCF0007,4,73,2025-03-29 14:23:27.737
ABCF0007,2,79,2025-03-29 14:23:27.741
ABCF0007,3,77,2025-03-29 14:23:27.742
ABCF0005,3,81,2025-03-29 14:23:28.263
ABCF0005,3,78,2025-03-29 14:23:28.265
ABCF0007,1,74,2025-03-29 14:23:28.267
ABCF0007,2,79,2025-03-29 14:23:28.269
ABCF0005,3,80,2025-03-29 14:23:28.272
ABCF0007,4,74,2025-03-29 14:23:28.274
ABCF0007,1,74,2025-03-29 14:23:28.279
ABCF0001,2,80,2025-03-29 14:23:28.809
ABCF0005,2,80,2025-03-29 14:23:28.811
ABCF0007,2,79,2025-03-29 14:23:28.813
ABCF0005,3,79,2025-03-29 14:23:28.815
ABCF0007,2,76,2025-03-29 14:23:28.817
ABCF0005,3,79,2025-03-29 14:23:28.820
ABCF0005,2,80,2025-03-29 14:23:28.823
ABCF0001,2,80,2025-03-29 14:23:29.311
ABCF0007,3,79,2025-03-29 14:23:29.312
ABCF0007,1,74,2025-03-29 14:23:29.315
ABCF0007,3,77,2025-03-29 14:23:29.317
ABCF0005,3,81,2025-03-29 14:23:29.319
ABCF0007,1,75,2025-03-29 14:23:29.321
ABCF0007,2,76,2025-03-29 14:23:29.323
ABCF0005,2,80,2025-03-29 14:23:29.755
ABCF0007,3,79,2025-03-29 14:23:29.757
ABCF0005,3,82,2025-03-29 14:23:29.759
ABCF0007,4,73,2025-03-29 14:23:29.761
ABCF0007,1,75,2025-03-29 14:23:29.763
ABCF0007,2,79,2025-03-29 14:23:29.766
ABCF0005,2,79,2025-03-29 14:23:29.768
ABCF0001,2,81,2025-03-29 14:23:30.296
ABCF0001,2,81,2025-03-29 14:23:30.298
ABCF0007,2,80,2025-03-29 14:23:30.300
ABCF0007,1,75,2025-03-29 14:23:30.302
ABCF0007,2,79,2025-03-29 14:23:30.304
ABCF0007,3,79,2025-03-29 14:23:30.306
