EPC,AntID,RSSI,Timestamp
ABCF0007,2,84,2025-03-29 14:26:53.129
ABCF0001,3,78,2025-03-29 14:26:53.133
ABCF0001,3,79,2025-03-29 14:26:53.135
ABCF0007,3,79,2025-03-29 14:26:53.137
ABCF0007,4,72,2025-03-29 14:26:53.139
ABCF0001,4,78,2025-03-29 14:26:53.139
ABCF0005,2,79,2025-03-29 14:26:53.141
ABCF0005,3,79,2025-03-29 14:26:53.688
ABCF0007,3,82,2025-03-29 14:26:53.689
ABCF0007,3,72,2025-03-29 14:26:53.690
ABCF0001,3,79,2025-03-29 14:26:53.693
ABCF0007,4,73,2025-03-29 14:26:53.694
ABCF0001,1,76,2025-03-29 14:26:53.696
ABCF0007,3,79,2025-03-29 14:26:53.697
ABCF0001,3,79,2025-03-29 14:26:54.271
ABCF0007,4,72,2025-03-29 14:26:54.272
ABCF0001,3,77,2025-03-29 14:26:54.274
ABCF0007,3,72,2025-03-29 14:26:54.276
ABCF0005,2,78,2025-03-29 14:26:54.278
ABCF0007,2,82,2025-03-29 14:26:54.279
ABCF0005,3,81,2025-03-29 14:26:54.281
ABCF0007,3,81,2025-03-29 14:26:54.852
ABCF0001,3,78,2025-03-29 14:26:54.857
ABCF0007,3,78,2025-03-29 14:26:54.861
ABCF0007,3,84,2025-03-29 14:26:54.865
ABCF0001,4,76,2025-03-29 14:26:54.868
ABCF0005,4,80,2025-03-29 14:26:54.871
ABCF0007,3,84,2025-03-29 14:26:54.874
ABCF0007,3,83,2025-03-29 14:26:55.415
ABCF0005,3,80,2025-03-29 14:26:55.417
ABCF0005,2,79,2025-03-29 14:26:55.419
ABCF0007,3,78,2025-03-29 14:26:55.421
ABCF0005,4,78,2025-03-29 14:26:55.423
ABCF0001,4,76,2025-03-29 14:26:55.425
ABCF0005,2,78,2025-03-29 14:26:55.428
ABCF0005,3,80,2025-03-29 14:26:55.936
ABCF0007,3,81,2025-03-29 14:26:55.937
ABCF0001,3,79,2025-03-29 14:26:55.940
ABCF0007,3,79,2025-03-29 14:26:55.943
ABCF0005,2,78,2025-03-29 14:26:55.945
ABCF0001,3,78,2025-03-29 14:26:55.947
ABCF0007,3,72,2025-03-29 14:26:55.949
ABCF0001,4,77,2025-03-29 14:26:56.637
ABCF0001,3,79,2025-03-29 14:26:56.641
ABCF0007,4,72,2025-03-29 14:26:56.648
ABCF0001,4,77,2025-03-29 14:26:56.650
ABCF0007,3,76,2025-03-29 14:26:56.652
ABCF0007,4,73,2025-03-29 14:26:56.654
ABCF0007,2,80,2025-03-29 14:26:56.656
ABCF0007,3,79,2025-03-29 14:26:57.261
ABCF0001,3,79,2025-03-29 14:26:57.262
ABCF0007,3,72,2025-03-29 14:26:57.266
ABCF0001,3,77,2025-03-29 14:26:57.268
ABCF0007,3,77,2025-03-29 14:26:57.270
ABCF0001,3,79,2025-03-29 14:26:57.272
ABCF0005,2,79,2025-03-29 14:26:57.274
ABCF0001,3,79,2025-03-29 14:26:57.880
ABCF0007,3,79,2025-03-29 14:26:57.882
ABCF0001,3,79,2025-03-29 14:26:57.886
ABCF0007,2,81,2025-03-29 14:26:57.888
ABCF0007,2,80,2025-03-29 14:26:57.891
ABCF0001,3,78,2025-03-29 14:26:57.894
ABCF0001,4,76,2025-03-29 14:26:57.896
ABCF0007,4,72,2025-03-29 14:26:58.441
ABCF0005,3,81,2025-03-29 14:26:58.444
ABCF0007,3,79,2025-03-29 14:26:58.446
ABCF0007,3,84,2025-03-29 14:26:58.448
ABCF0005,3,80,2025-03-29 14:26:58.450
ABCF0005,2,79,2025-03-29 14:26:58.452
ABCF0005,3,79,2025-03-29 14:26:58.454
ABCF0007,3,77,2025-03-29 14:26:58.962
ABCF0005,3,81,2025-03-29 14:26:58.964
ABCF0007,3,81,2025-03-29 14:26:58.969
ABCF0007,2,80,2025-03-29 14:26:58.970
ABCF0007,3,78,2025-03-29 14:26:58.973
ABCF0001,3,79,2025-03-29 14:26:58.975
ABCF0007,4,72,2025-03-29 14:26:58.977
ABCF0007,2,77,2025-03-29 14:26:59.624
ABCF0005,3,80,2025-03-29 14:26:59.625
ABCF0007,3,82,2025-03-29 14:26:59.627
ABCF0001,4,78,2025-03-29 14:26:59.629
ABCF0007,2,80,2025-03-29 14:26:59.632
ABCF0001,3,79,2025-03-29 14:26:59.634
ABCF0007,3,84,2025-03-29 14:26:59.636
ABCF0005,3,80,2025-03-29 14:27:00.262
ABCF0001,4,77,2025-03-29 14:27:00.264
ABCF0001,1,76,2025-03-29 14:27:00.266
ABCF0001,3,79,2025-03-29 14:27:00.269
ABCF0007,3,78,2025-03-29 14:27:00.271
ABCF0001,4,78,2025-03-29 14:27:00.273
ABCF0005,2,79,2025-03-29 14:27:00.275
ABCF0001,3,78,2025-03-29 14:27:00.988
ABCF0007,2,80,2025-03-29 14:27:00.991
ABCF0007,2,78,2025-03-29 14:27:00.992
ABCF0001,1,76,2025-03-29 14:27:00.994
ABCF0005,2,79,2025-03-29 14:27:00.997
ABCF0007,3,83,2025-03-29 14:27:00.999
ABCF0005,3,80,2025-03-29 14:27:01.001
ABCF0007,3,87,2025-03-29 14:27:01.648
ABCF0005,2,78,2025-03-29 14:27:01.650
ABCF0007,3,76,2025-03-29 14:27:01.654
ABCF0001,3,78,2025-03-29 14:27:01.659
ABCF0007,4,72,2025-03-29 14:27:01.661
ABCF0001,4,77,2025-03-29 14:27:01.662
ABCF0007,2,81,2025-03-29 14:27:01.665
ABCF0007,3,78,2025-03-29 14:27:02.186
ABCF0001,3,79,2025-03-29 14:27:02.189
ABCF0007,4,72,2025-03-29 14:27:02.191
ABCF0001,4,78,2025-03-29 14:27:02.193
ABCF0007,3,77,2025-03-29 14:27:02.196
ABCF0007,3,78,2025-03-29 14:27:02.198
