EPC,AntID,RSSI,Timestamp
ABCF0007,1,74,2025-03-29 14:30:46.287
ABCF0007,2,74,2025-03-29 14:30:46.290
ABCF0001,2,76,2025-03-29 14:30:46.293
ABCF0005,3,85,2025-03-29 14:30:46.293
ABCF0007,3,86,2025-03-29 14:30:46.297
ABCF0007,1,76,2025-03-29 14:30:46.298
ABCF0007,2,82,2025-03-29 14:30:46.299
ABCF0005,3,83,2025-03-29 14:30:46.805
ABCF0007,3,87,2025-03-29 14:30:46.806
ABCF0001,3,80,2025-03-29 14:30:46.808
ABCF0007,1,75,2025-03-29 14:30:46.809
ABCF0007,3,87,2025-03-29 14:30:46.814
ABCF0005,3,84,2025-03-29 14:30:46.815
ABCF0005,3,85,2025-03-29 14:30:46.817
ABCF0007,3,86,2025-03-29 14:30:47.307
ABCF0007,2,75,2025-03-29 14:30:47.310
ABCF0005,3,85,2025-03-29 14:30:47.314
ABCF0007,3,86,2025-03-29 14:30:47.316
ABCF0007,2,75,2025-03-29 14:30:47.318
ABCF0007,3,87,2025-03-29 14:30:47.320
ABCF0005,3,84,2025-03-29 14:30:47.323
ABCF0001,3,81,2025-03-29 14:30:47.808
ABCF0005,3,84,2025-03-29 14:30:47.818
ABCF0007,3,87,2025-03-29 14:30:47.825
ABCF0007,1,75,2025-03-29 14:30:47.829
ABCF0007,2,75,2025-03-29 14:30:47.836
ABCF0007,3,86,2025-03-29 14:30:47.841
ABCF0005,3,84,2025-03-29 14:30:47.849
ABCF0007,1,74,2025-03-29 14:30:48.350
ABCF0007,2,75,2025-03-29 14:30:48.352
ABCF0005,3,85,2025-03-29 14:30:48.354
ABCF0007,3,86,2025-03-29 14:30:48.357
ABCF0007,2,74,2025-03-29 14:30:48.369
ABCF0007,3,86,2025-03-29 14:30:48.398
ABCF0005,3,84,2025-03-29 14:30:48.400
ABCF0007,3,86,2025-03-29 14:30:48.873
ABCF0005,3,85,2025-03-29 14:30:48.875
ABCF0007,1,74,2025-03-29 14:30:48.877
ABCF0007,2,80,2025-03-29 14:30:48.881
ABCF0005,3,87,2025-03-29 14:30:48.884
ABCF0007,3,84,2025-03-29 14:30:48.886
ABCF0007,1,75,2025-03-29 14:30:48.890
ABCF0007,2,74,2025-03-29 14:30:49.393
ABCF0007,3,88,2025-03-29 14:30:49.399
ABCF0005,3,84,2025-03-29 14:30:49.425
ABCF0007,2,82,2025-03-29 14:30:49.426
ABCF0007,3,86,2025-03-29 14:30:49.429
ABCF0005,3,84,2025-03-29 14:30:49.432
ABCF0007,2,81,2025-03-29 14:30:49.434
ABCF0005,3,87,2025-03-29 14:30:49.958
ABCF0007,3,85,2025-03-29 14:30:49.959
ABCF0007,2,74,2025-03-29 14:30:49.962
ABCF0007,3,85,2025-03-29 14:30:49.966
ABCF0005,3,84,2025-03-29 14:30:49.968
ABCF0005,4,79,2025-03-29 14:30:49.970
ABCF0007,3,87,2025-03-29 14:30:49.972
ABCF0005,3,84,2025-03-29 14:30:50.500
ABCF0007,2,81,2025-03-29 14:30:50.501
ABCF0001,3,79,2025-03-29 14:30:50.503
ABCF0007,3,86,2025-03-29 14:30:50.505
