EPC,AntID,RSSI,Timestamp
ABCF0007,1,85,2025-03-29 14:25:08.456
ABCF0001,4,80,2025-03-29 14:25:08.460
ABCF0001,1,82,2025-03-29 14:25:08.463
ABCF0007,1,84,2025-03-29 14:25:08.464
ABCF0001,4,80,2025-03-29 14:25:08.465
ABCF0001,1,85,2025-03-29 14:25:08.467
ABCF0007,1,83,2025-03-29 14:25:08.468
ABCF0005,1,82,2025-03-29 14:25:08.971
ABCF0007,1,82,2025-03-29 14:25:08.972
ABCF0001,1,80,2025-03-29 14:25:08.973
ABCF0007,4,78,2025-03-29 14:25:08.975
ABCF0007,1,85,2025-03-29 14:25:08.977
ABCF0001,1,81,2025-03-29 14:25:08.979
ABCF0007,4,78,2025-03-29 14:25:08.980
ABCF0001,1,85,2025-03-29 14:25:09.457
ABCF0007,1,84,2025-03-29 14:25:09.458
ABCF0007,1,83,2025-03-29 14:25:09.462
ABCF0001,1,78,2025-03-29 14:25:09.467
ABCF0007,4,78,2025-03-29 14:25:09.469
ABCF0007,1,83,2025-03-29 14:25:09.471
ABCF0001,1,86,2025-03-29 14:25:09.473
ABCF0007,1,84,2025-03-29 14:25:10.019
ABCF0007,1,83,2025-03-29 14:25:10.021
ABCF0001,1,85,2025-03-29 14:25:10.024
ABCF0007,4,75,2025-03-29 14:25:10.025
ABCF0001,4,79,2025-03-29 14:25:10.028
ABCF0007,1,84,2025-03-29 14:25:10.030
ABCF0007,1,83,2025-03-29 14:25:10.032
ABCF0001,1,85,2025-03-29 14:25:10.483
ABCF0007,2,74,2025-03-29 14:25:10.485
ABCF0007,4,80,2025-03-29 14:25:10.487
ABCF0005,4,81,2025-03-29 14:25:10.489
ABCF0007,1,84,2025-03-29 14:25:10.493
ABCF0001,1,84,2025-03-29 14:25:10.495
ABCF0007,1,83,2025-03-29 14:25:10.497
ABCF0005,1,80,2025-03-29 14:25:10.927
ABCF0001,1,81,2025-03-29 14:25:10.929
ABCF0007,2,75,2025-03-29 14:25:10.934
ABCF0007,4,78,2025-03-29 14:25:10.938
ABCF0005,4,80,2025-03-29 14:25:10.940
ABCF0001,1,85,2025-03-29 14:25:10.942
ABCF0007,1,84,2025-03-29 14:25:10.944
ABCF0001,1,86,2025-03-29 14:25:11.391
ABCF0005,1,84,2025-03-29 14:25:11.396
ABCF0007,1,84,2025-03-29 14:25:11.398
ABCF0007,2,73,2025-03-29 14:25:11.400
ABCF0001,2,76,2025-03-29 14:25:11.402
ABCF0001,4,80,2025-03-29 14:25:11.405
ABCF0007,1,84,2025-03-29 14:25:11.408
ABCF0001,1,85,2025-03-29 14:25:11.929
ABCF0007,1,84,2025-03-29 14:25:11.932
ABCF0005,4,81,2025-03-29 14:25:11.934
ABCF0007,4,80,2025-03-29 14:25:11.936
ABCF0001,1,85,2025-03-29 14:25:11.939
ABCF0007,1,84,2025-03-29 14:25:11.942
ABCF0001,4,80,2025-03-29 14:25:11.944
ABCF0001,1,86,2025-03-29 14:25:12.473
ABCF0007,1,83,2025-03-29 14:25:12.475
ABCF0007,1,83,2025-03-29 14:25:12.479
ABCF0001,1,78,2025-03-29 14:25:12.480
ABCF0001,2,76,2025-03-29 14:25:12.483
ABCF0007,2,73,2025-03-29 14:25:12.485
ABCF0007,4,79,2025-03-29 14:25:12.487
ABCF0007,1,83,2025-03-29 14:25:12.937
ABCF0001,1,85,2025-03-29 14:25:12.939
ABCF0001,1,85,2025-03-29 14:25:12.942
ABCF0007,1,84,2025-03-29 14:25:12.943
ABCF0007,2,75,2025-03-29 14:25:12.946
ABCF0007,4,72,2025-03-29 14:25:12.948
ABCF0001,4,79,2025-03-29 14:25:12.950
ABCF0001,1,83,2025-03-29 14:25:13.422
ABCF0007,1,82,2025-03-29 14:25:13.424
ABCF0001,1,85,2025-03-29 14:25:13.427
ABCF0007,1,83,2025-03-29 14:25:13.429
ABCF0007,4,73,2025-03-29 14:25:13.431
ABCF0001,4,79,2025-03-29 14:25:13.434
ABCF0001,1,82,2025-03-29 14:25:13.436
ABCF0007,1,82,2025-03-29 14:25:13.888
ABCF0001,1,79,2025-03-29 14:25:13.890
ABCF0007,1,82,2025-03-29 14:25:13.891
ABCF0007,4,76,2025-03-29 14:25:13.894
ABCF0001,4,78,2025-03-29 14:25:13.896
ABCF0001,1,84,2025-03-29 14:25:13.898
ABCF0007,1,83,2025-03-29 14:25:13.900
ABCF0005,1,82,2025-03-29 14:25:14.350
ABCF0007,1,83,2025-03-29 14:25:14.357
ABCF0001,1,85,2025-03-29 14:25:14.362
ABCF0007,4,73,2025-03-29 14:25:14.366
ABCF0001,4,79,2025-03-29 14:25:14.370
ABCF0007,1,83,2025-03-29 14:25:14.375
ABCF0001,1,85,2025-03-29 14:25:14.376
ABCF0007,4,77,2025-03-29 14:25:14.893
ABCF0001,1,82,2025-03-29 14:25:14.895
ABCF0007,1,82,2025-03-29 14:25:14.897
ABCF0007,1,82,2025-03-29 14:25:14.899
